Creditability,Account.Balance,Duration.of.Credit..month.,Payment.Status.of.Previous.Credit,Purpose,Credit.Amount,Value.Savings.Stocks,Length.of.current.employment,Instalment.per.cent,Sex...Marital.Status,Guarantors,Duration.in.Current.address,Most.valuable.available.asset,Age..years.,Concurrent.Credits,Type.of.apartment,No.of.Credits.at.this.Bank,Occupation,No.of.dependents,Telephone,Foreign.Worker
1,4,6,4,0,1263,1,5,4,4,1,2,1,35,3,2,2,2,1,1,1
0,2,36,0,1,7628,1,3,2,2,1,2,3,38,3,2,1,3,1,1,1
1,4,7,2,3,1352,1,2,2,1,1,4,1,41,3,2,1,3,2,2,1
1,4,6,2,1,1591,1,3,2,2,1,2,3,38,1,2,1,3,1,2,1
1,1,8,2,2,672,1,2,2,2,1,2,1,24,3,1,1,2,1,1,1
1,3,12,4,0,352,1,3,4,3,1,4,1,26,3,2,2,3,1,1,1
1,4,6,0,3,727,5,3,2,4,1,2,2,47,3,2,1,2,1,1,1
0,2,12,2,0,1258,1,3,2,3,1,3,1,38,3,1,1,3,1,1,1
1,1,30,2,8,456,2,1,4,1,1,1,1,24,3,1,1,2,1,1,1
1,2,24,2,0,1457,1,4,4,3,1,4,2,43,1,3,2,2,1,2,1
1,1,12,4,2,3832,1,1,1,3,1,1,1,23,3,1,2,2,1,2,1
1,2,12,3,3,2670,1,5,3,3,1,2,2,28,3,1,1,4,1,2,1
0,4,24,2,3,1900,3,2,2,4,1,2,1,21,1,2,2,3,2,1,1
1,1,24,2,3,2221,1,2,4,2,1,3,3,31,3,2,1,3,1,1,1
1,1,12,2,0,1393,1,2,1,1,1,1,2,24,3,2,1,2,1,2,1
1,4,27,2,2,1743,5,3,4,3,1,4,2,28,3,2,1,2,2,1,1
1,2,9,2,9,1295,5,3,4,4,1,3,1,40,1,2,1,3,1,1,1
0,1,24,2,5,1767,1,3,2,2,3,2,1,35,3,2,1,3,1,1,1
0,3,18,2,10,1126,2,3,2,2,1,2,2,29,1,1,2,3,1,1,1
0,4,10,1,1,2642,1,1,2,2,1,2,1,31,1,1,2,3,2,1,1
1,2,10,3,3,2532,1,3,1,2,2,3,2,35,3,2,1,3,1,2,1
1,3,12,2,0,2278,1,2,4,3,1,4,2,74,2,2,2,2,1,2,1
1,4,18,4,2,2253,1,3,3,3,1,3,3,28,3,2,1,4,1,1,1
1,1,30,4,9,3100,1,3,4,3,1,4,2,54,3,2,1,3,1,2,1
1,2,8,2,3,1271,2,5,2,3,1,4,3,34,3,3,1,3,1,2,1
1,1,36,4,5,1922,1,3,2,3,3,3,2,28,1,2,2,4,1,2,2
0,1,48,4,5,2631,1,2,2,3,1,2,3,35,2,2,1,3,1,2,1
1,2,15,4,3,1596,1,3,1,3,1,4,1,39,3,2,1,3,1,1,1
0,4,18,2,0,1546,5,5,4,3,1,3,2,41,3,2,1,3,1,1,1
1,1,18,4,3,1229,2,3,4,3,1,2,3,50,3,2,1,2,1,1,1
1,2,24,0,3,2455,4,2,1,1,1,4,2,27,3,2,1,3,1,2,1
1,4,9,4,1,717,1,4,4,3,1,3,1,31,3,3,2,3,1,1,1
1,4,21,2,0,2250,1,3,4,3,1,3,4,35,3,3,1,2,1,1,1
1,2,12,3,0,2392,5,5,3,3,1,2,3,43,3,2,1,3,1,1,1
1,1,45,4,2,5325,1,5,2,4,1,4,3,42,3,2,2,3,1,1,1
1,4,12,4,2,2686,5,5,1,3,1,4,2,42,3,2,1,3,1,2,1
0,2,30,2,2,2948,5,5,2,3,1,4,4,38,1,2,1,2,1,1,1
1,3,15,2,3,2146,5,2,4,3,1,4,4,32,2,2,1,2,1,1,1
1,4,18,2,3,2210,5,3,4,3,1,3,2,38,3,2,1,3,1,2,1
1,2,24,2,0,5184,2,4,2,3,1,4,3,36,3,2,1,3,1,1,1
0,3,12,4,0,1280,1,3,4,3,1,4,4,39,3,2,2,3,1,1,1
1,4,30,2,3,1364,1,3,4,3,1,2,1,25,1,2,1,3,1,2,1
1,1,8,2,9,1344,4,4,1,3,1,2,1,54,3,2,1,3,1,2,2
0,2,24,2,0,3973,1,4,4,4,1,2,2,22,3,2,1,3,1,1,1
1,4,12,4,2,2057,1,4,2,3,1,4,3,39,3,2,2,4,1,2,1
1,4,12,2,3,7408,4,5,1,3,1,4,2,46,3,2,1,3,1,1,1
1,1,48,2,5,3650,5,5,4,3,1,4,3,53,3,2,1,3,1,2,1
0,2,10,3,0,708,1,2,4,3,1,4,1,28,3,2,2,3,2,1,1
1,4,12,2,0,1411,3,3,2,3,1,2,1,27,3,2,1,3,1,2,1
0,1,9,2,0,571,1,5,4,3,2,4,2,62,2,3,1,3,1,1,1
0,2,48,3,1,2067,2,3,4,3,1,4,4,60,3,3,1,3,1,2,1
0,2,12,4,1,1275,1,1,1,2,1,4,3,61,3,2,1,2,1,1,1
1,1,12,2,2,1254,1,5,3,2,1,4,4,42,3,3,2,3,2,1,1
1,1,15,4,1,2359,1,2,2,2,1,4,2,29,1,1,1,3,1,1,2
1,1,6,2,3,1364,1,3,3,4,1,1,2,36,3,2,2,3,1,1,1
0,4,24,2,2,7820,1,3,4,4,1,2,2,24,3,1,1,3,1,2,1
1,1,21,3,3,2123,3,4,4,3,1,2,1,28,3,1,2,3,1,2,1
1,2,10,0,3,1034,2,2,4,3,1,1,1,26,1,2,1,2,2,2,1
0,4,21,0,2,2901,5,3,3,3,1,4,4,30,3,2,1,3,2,1,1
1,4,15,2,2,1533,1,4,3,3,1,2,2,21,3,1,1,2,1,2,1
1,2,12,4,2,2762,1,4,3,2,1,3,2,25,3,2,2,3,1,1,1
1,4,12,4,3,1871,5,4,4,3,1,4,4,66,3,2,1,3,1,1,1
1,3,24,2,2,9747,1,4,2,4,1,4,4,51,2,3,2,3,1,2,1
1,4,12,2,2,1409,1,4,2,3,1,3,1,28,3,2,2,3,1,1,1
0,1,6,2,0,2238,3,3,2,2,1,2,1,31,3,2,2,3,1,1,1
1,4,12,4,3,1238,5,5,4,4,1,3,1,38,3,1,2,3,1,2,1
1,4,24,4,2,7235,2,3,2,3,1,2,4,30,3,2,1,4,1,2,1
1,4,36,2,1,1244,1,2,4,3,1,2,1,23,3,1,1,3,1,1,1
1,4,6,2,2,677,3,4,4,3,1,4,1,64,3,1,1,2,1,1,1
0,2,24,4,3,1364,1,4,4,3,1,4,1,30,3,1,1,3,1,2,1
0,2,15,4,0,2579,1,5,4,2,1,4,2,35,3,2,1,2,2,1,1
1,4,4,4,9,687,1,5,4,2,1,4,1,62,3,2,3,3,1,1,1
0,3,18,2,0,1409,1,5,4,3,1,2,2,52,3,2,2,4,1,2,1
1,4,12,2,3,895,1,5,4,3,1,2,1,40,3,2,2,3,1,1,1
1,4,4,4,3,1409,1,3,2,3,2,1,2,44,3,2,2,4,1,2,1
1,2,15,4,3,2861,1,5,3,3,2,4,3,55,3,3,1,4,1,2,1
1,2,9,2,0,4790,1,3,1,3,1,4,3,49,3,1,1,3,1,1,1
0,2,24,4,2,1319,2,3,3,2,1,4,4,27,3,2,2,3,1,2,1
1,1,6,3,1,1137,1,1,3,3,1,4,1,26,3,1,1,3,1,1,2
0,4,24,4,1,2251,1,1,1,4,1,1,1,26,3,2,1,3,1,1,1
1,4,15,2,1,4457,5,3,1,3,3,4,1,24,3,1,1,3,1,2,1
1,2,24,2,9,1413,1,3,4,3,1,2,1,32,3,2,2,1,1,1,1
0,1,9,2,2,1053,2,2,1,3,3,1,4,24,2,2,1,3,1,1,1
1,4,6,2,2,709,1,2,3,2,1,2,4,29,1,3,1,3,1,1,1
1,4,48,2,1,3446,1,5,4,3,1,4,4,32,3,2,1,3,1,1,1
1,4,9,4,3,338,5,3,4,3,1,4,1,25,3,1,2,2,1,1,1
1,1,24,3,1,3982,1,5,4,2,1,4,2,40,1,2,1,3,1,1,1
1,4,30,3,2,3579,1,1,2,3,1,2,2,28,3,2,1,3,1,2,1
0,2,18,2,3,1258,2,5,2,2,1,2,2,23,1,1,1,3,1,1,1
1,1,36,2,1,6986,1,4,4,2,1,4,3,27,3,2,2,3,1,1,1
1,2,18,2,6,2892,1,3,4,3,1,4,1,37,3,1,1,4,1,2,1
1,3,6,2,2,443,1,4,4,1,1,2,1,29,3,2,2,3,1,1,1
1,3,24,2,3,4008,5,2,4,3,1,2,3,23,3,2,1,2,1,1,1
1,2,18,4,0,8419,1,3,1,3,1,2,3,51,3,2,2,3,1,1,1
1,1,11,3,3,1294,5,3,3,4,1,1,1,24,3,2,1,3,1,1,1
0,2,45,2,9,2474,1,5,1,3,1,2,4,54,1,2,2,3,2,2,1
1,2,16,4,2,7416,3,3,1,3,1,2,2,53,3,2,2,3,1,1,1
1,1,6,2,0,581,1,3,4,3,3,1,1,31,3,2,1,1,1,1,1
1,1,24,3,2,5131,1,3,1,2,1,2,3,38,3,2,2,3,1,2,1
1,1,24,2,2,2278,1,5,4,3,1,2,3,33,3,2,2,3,1,2,1
1,2,12,2,3,3029,5,2,2,3,1,4,2,23,3,2,1,3,2,1,1
1,4,15,4,1,3223,4,2,1,2,1,4,2,38,3,2,1,2,2,2,1
0,1,24,2,0,2311,1,2,4,3,1,2,3,28,3,2,1,3,1,2,1
1,4,12,4,0,1791,5,5,2,3,1,2,3,30,3,2,1,3,1,1,1
1,1,36,2,1,10720,1,2,1,3,1,2,3,28,3,2,1,3,1,1,1
0,1,36,2,1,3911,5,3,4,1,1,4,4,32,3,2,1,3,1,1,1
1,1,30,2,2,5821,1,3,3,2,1,4,4,35,3,3,1,3,1,1,1
1,2,19,0,0,9475,2,5,1,3,1,2,3,23,1,2,1,3,2,1,2
1,1,24,4,2,8068,1,3,3,1,3,4,3,24,3,2,2,3,1,2,1
1,4,24,4,1,2743,5,2,3,3,1,2,1,21,3,1,2,3,1,2,1
0,1,15,4,3,3105,1,3,4,3,1,2,3,28,3,2,2,3,1,1,1
1,1,12,4,0,1872,1,2,4,2,1,1,1,39,3,2,2,3,1,1,1
1,2,18,4,0,2062,5,3,4,3,1,4,4,38,1,2,1,3,1,2,1
1,2,15,2,3,2470,2,3,2,3,1,2,1,38,3,2,1,3,1,2,1
1,1,48,2,4,14133,1,3,4,3,1,2,2,31,3,2,1,3,1,2,1
1,2,30,2,3,7076,1,5,1,3,1,4,1,34,3,2,2,3,1,1,1
1,3,6,2,2,615,1,4,4,3,1,4,3,44,3,3,1,2,1,1,1
1,4,37,2,2,5143,3,2,2,3,1,1,3,46,3,2,1,3,1,2,1
1,2,18,4,2,3586,5,4,1,3,1,1,4,40,2,2,1,3,2,1,1
1,4,18,4,0,7078,4,3,4,2,1,4,4,35,1,3,3,3,1,2,1
1,4,12,4,9,1976,1,4,3,3,3,4,2,23,3,2,1,4,1,2,1
1,4,24,3,3,3529,5,2,4,3,1,3,3,32,3,3,1,3,1,2,2
1,2,15,2,9,2578,1,1,4,3,1,4,3,60,3,3,2,4,2,1,1
1,4,6,4,6,364,3,2,4,3,1,2,1,35,3,1,1,3,1,2,2
1,4,10,4,0,1979,1,5,2,2,1,2,1,35,2,2,2,1,1,1,1
0,1,15,2,1,1956,1,3,4,2,3,4,3,31,3,3,1,3,1,2,1
0,4,15,2,0,1410,1,5,4,3,1,2,3,36,2,2,1,3,1,1,1
1,1,15,3,0,3321,1,3,1,3,1,1,3,43,3,2,1,3,1,1,1
1,4,12,2,9,1132,1,4,3,3,1,4,3,59,3,2,1,2,1,1,1
0,1,7,1,2,2102,1,2,3,3,1,4,2,43,1,2,1,3,1,2,1
1,4,9,3,0,788,1,4,2,3,3,1,1,23,3,1,1,2,1,1,1
1,2,12,2,3,3592,5,5,1,3,1,4,2,47,1,1,1,3,1,1,1
1,3,24,2,9,9275,1,3,1,4,1,2,3,24,3,2,2,3,1,2,1
0,2,24,4,6,1199,2,4,4,3,1,2,1,26,3,2,1,2,1,1,1
1,4,24,4,9,5499,2,5,4,4,1,4,3,28,3,2,2,4,1,2,1
1,4,48,2,10,10391,5,5,3,3,1,2,4,67,3,2,2,3,1,2,1
1,4,15,4,2,2403,2,3,3,3,1,1,3,33,1,2,1,3,1,1,1
1,4,36,2,1,1927,1,4,2,2,1,1,1,27,3,2,2,2,1,1,1
0,4,12,4,3,709,1,5,2,3,1,4,1,31,3,1,2,3,2,2,1
1,2,48,4,3,4210,1,3,4,2,1,4,4,65,3,3,2,3,1,2,1
1,2,15,4,3,2197,1,3,3,3,1,3,1,42,3,2,1,3,1,2,1
1,1,12,2,3,1238,1,3,2,3,1,2,3,20,3,1,1,3,1,1,1
0,2,12,4,3,2760,1,3,1,3,1,3,1,32,2,2,1,3,1,2,1
1,2,12,3,1,701,1,3,4,3,1,4,4,47,1,3,2,3,1,2,1
1,4,60,2,10,14842,1,5,3,3,1,1,4,46,3,2,1,4,1,2,1
1,4,15,4,2,1033,1,3,4,2,1,2,1,25,3,1,1,2,1,2,1
0,1,6,2,3,1287,1,3,3,3,1,1,1,32,2,1,1,4,1,1,1
1,4,48,2,4,8552,5,2,2,3,1,4,4,22,3,2,1,4,1,1,1
0,1,18,2,1,2867,2,1,4,3,1,2,1,22,3,2,1,3,2,1,1
1,1,30,3,3,1520,5,2,4,2,1,3,2,37,3,2,1,3,1,1,1
0,2,48,4,2,3846,1,4,4,3,1,3,4,43,3,3,1,3,1,1,1
1,1,6,4,1,1322,1,4,2,2,3,4,3,67,3,3,1,3,2,1,1
1,4,48,2,2,4794,5,3,4,3,1,2,3,29,3,2,1,3,1,2,1
1,1,30,2,1,6797,1,5,2,3,1,2,1,46,3,2,1,3,1,1,1
0,4,36,4,0,4328,1,4,4,4,1,4,3,62,3,2,1,3,1,2,1
0,1,15,2,0,1237,1,3,3,2,1,4,1,30,3,2,1,3,1,1,1
1,1,12,4,5,1532,1,4,3,3,2,4,3,26,3,2,1,3,1,1,1
1,4,36,2,0,2670,5,5,3,3,1,2,4,39,2,2,1,3,1,1,1
1,3,24,2,4,1912,1,3,3,1,1,3,1,47,3,2,1,2,2,1,1
1,4,12,2,0,1987,1,2,1,3,1,4,4,30,3,2,1,2,1,1,1
1,4,6,3,3,805,1,5,2,3,1,4,1,34,3,1,1,2,1,1,1
1,4,15,4,2,1919,3,5,1,2,1,4,3,32,3,2,2,3,1,1,1
0,4,12,4,2,1924,1,5,4,2,1,4,1,24,3,1,1,3,2,1,1
0,4,6,2,0,1322,1,5,1,2,1,4,1,36,3,1,1,3,1,1,1
1,1,12,2,9,1923,2,3,3,2,3,1,2,31,3,2,1,4,1,1,1
0,2,24,2,0,8156,1,3,3,3,1,2,4,37,3,2,2,4,1,2,1
1,2,12,2,2,1507,1,5,3,2,1,4,2,29,3,1,1,3,2,2,1
1,1,24,2,0,3975,4,3,2,2,1,3,3,36,3,2,1,2,1,1,1
1,1,6,2,2,1515,1,1,4,3,1,1,1,22,3,1,1,2,1,1,1
1,4,12,2,3,2845,5,4,4,3,1,4,4,53,3,3,1,2,1,1,1
0,4,12,4,3,1743,1,5,4,3,1,4,3,28,1,1,1,2,1,1,1
0,2,12,1,3,2352,1,4,4,4,1,4,3,24,3,2,1,3,1,2,1
1,4,24,2,2,991,2,1,4,4,1,1,1,21,1,2,2,3,1,1,1
1,3,18,2,3,1502,1,4,3,3,1,2,1,41,3,2,1,3,1,1,1
0,1,21,2,3,975,3,4,4,2,1,3,4,32,3,3,1,4,1,1,1
1,4,18,4,9,1045,3,4,4,3,1,1,2,36,1,2,2,2,1,2,1
1,4,7,2,0,1358,5,1,2,3,1,2,3,37,3,3,1,3,1,1,1
1,4,12,4,0,2631,1,3,1,3,1,1,1,31,3,1,2,2,1,1,2
1,4,18,2,1,1156,1,2,3,3,1,4,3,29,3,2,1,2,2,1,1
1,4,9,4,0,3447,1,2,2,4,1,2,1,19,3,2,1,3,1,1,1
0,2,18,2,2,3017,1,2,4,3,1,1,1,22,3,1,1,2,1,1,1
0,4,12,4,3,2179,1,4,4,2,1,4,4,45,1,2,1,3,1,2,1
1,1,21,3,0,7229,1,5,1,2,1,2,4,24,3,3,1,4,1,2,1
1,4,36,4,9,4272,2,3,4,3,1,1,1,42,1,2,1,3,1,1,1
0,2,18,2,0,911,5,5,4,3,1,2,1,26,3,1,1,3,1,2,1
0,4,21,4,0,1236,5,3,4,2,1,4,2,74,3,2,2,3,2,1,1
1,3,30,4,3,4866,1,1,4,2,1,4,3,26,3,2,3,2,1,1,1
1,1,12,2,6,1051,1,1,4,1,1,2,4,25,1,2,1,3,1,1,1
1,1,15,2,9,728,5,4,2,3,1,3,3,30,3,2,1,1,1,1,1
0,4,24,4,0,2834,1,3,3,3,1,2,3,28,3,2,2,3,1,1,1
1,2,4,4,3,262,1,3,3,2,1,2,3,50,1,2,3,3,1,1,2
1,1,30,4,0,7823,5,3,1,2,3,3,4,36,3,2,1,3,1,2,1
0,1,48,2,2,2397,5,3,3,3,1,4,3,25,1,2,1,2,1,2,1
0,4,27,3,0,1748,1,2,4,3,3,2,3,26,3,2,1,2,1,1,1
1,4,24,2,9,1435,5,4,4,3,1,2,3,47,1,2,2,3,1,2,1
1,1,18,2,0,2526,1,2,3,3,3,3,1,41,3,2,2,2,1,2,1
1,2,12,3,0,1214,5,4,4,3,1,3,1,34,3,2,2,2,1,1,1
0,2,6,4,0,1571,1,2,1,1,1,4,4,30,3,3,1,3,1,1,1
1,1,15,4,2,5181,1,3,4,1,1,2,4,49,3,3,2,4,2,2,1
1,1,12,2,0,1929,1,5,2,3,1,4,4,45,3,2,1,3,2,1,1
0,1,30,2,0,6857,1,2,2,3,1,3,1,23,3,1,1,2,1,1,1
1,1,30,1,1,7300,4,1,3,3,1,4,3,23,3,1,1,3,1,2,1
0,4,12,2,0,1924,1,5,4,3,1,4,4,65,1,3,3,3,2,2,1
0,4,12,4,3,1319,5,3,3,2,1,4,2,48,3,2,2,2,2,2,1
1,4,12,4,2,1744,5,2,4,2,1,4,3,39,3,3,1,3,1,1,1
0,1,12,2,3,1424,1,3,4,3,1,2,3,21,3,2,1,3,1,1,1
1,2,24,2,0,1493,1,3,2,3,1,2,3,22,3,2,1,3,1,1,1
1,4,7,2,3,2927,2,3,3,3,1,3,3,40,3,2,1,3,2,1,1
1,4,12,4,2,1039,1,5,4,3,1,4,1,28,3,1,2,3,1,1,1
0,2,30,2,3,2283,2,2,4,3,1,2,2,43,3,2,2,3,1,1,1
1,1,18,3,0,10512,1,5,1,3,1,3,4,68,3,3,1,4,1,2,1
0,1,36,2,9,1258,1,3,4,3,1,1,3,39,3,2,1,3,1,1,1
0,2,9,3,0,823,1,2,4,2,1,1,3,30,3,2,2,3,1,1,1
0,4,28,2,6,4280,1,3,4,2,2,2,4,30,3,2,2,3,1,1,1
1,1,6,2,1,1306,1,1,2,3,3,1,1,29,3,2,1,2,2,1,2
1,4,48,2,9,5534,1,4,2,4,3,4,1,24,3,1,3,3,1,2,1
1,4,12,4,3,6288,3,3,3,2,1,1,1,34,2,2,2,4,1,2,1
1,4,30,2,0,1940,4,2,4,2,1,2,4,24,3,2,1,4,1,2,1
0,1,15,2,3,3416,5,2,4,1,2,4,3,39,3,3,2,2,1,1,1
1,3,11,3,1,1374,1,5,4,3,1,4,3,41,3,2,2,3,1,1,1
0,4,30,2,3,3574,1,3,1,3,1,3,3,30,1,2,1,4,1,1,1
1,4,12,4,4,1283,5,4,3,3,2,4,4,68,3,3,2,1,1,1,1
0,4,36,3,3,6565,1,2,3,1,2,2,4,26,3,2,3,3,2,1,1
0,1,6,4,9,959,1,3,2,2,1,4,1,47,1,2,2,3,1,1,1
1,4,24,2,0,5150,5,3,2,1,1,4,3,32,3,2,1,3,1,2,1
1,2,12,4,3,1508,1,2,2,1,1,1,1,28,3,2,2,3,1,1,1
1,2,36,2,0,6450,4,3,4,3,1,2,1,24,3,2,2,3,1,2,1
0,1,12,3,1,1201,1,3,3,2,1,4,2,41,3,2,2,3,1,1,1
1,1,6,4,2,1938,4,3,1,2,1,4,4,61,3,2,2,3,1,1,1
1,4,24,4,6,12393,2,4,2,2,1,3,4,75,3,3,1,3,2,2,1
1,2,12,2,2,2302,1,3,2,2,1,4,2,37,2,2,1,3,1,2,1
0,3,48,4,0,2281,1,3,4,3,1,3,1,28,3,1,2,3,1,1,1
1,4,24,4,3,3651,3,5,3,3,1,4,4,74,1,3,2,3,1,2,1
1,1,24,2,0,2145,3,3,4,2,1,2,3,49,3,3,1,3,1,2,1
0,2,18,2,0,1109,1,2,4,3,1,4,3,21,3,2,1,3,1,2,1
1,4,36,2,6,3398,1,4,4,3,1,2,2,45,1,3,1,3,1,2,1
1,4,24,4,3,8090,1,5,3,3,1,4,3,33,3,2,2,3,2,1,1
0,2,12,4,2,1746,1,5,2,3,2,4,2,24,3,2,1,3,1,1,1
1,1,12,4,1,1923,1,2,1,2,1,1,1,34,3,2,1,3,1,2,1
1,2,18,4,6,3835,5,2,1,3,1,1,1,27,3,2,2,4,1,2,1
0,1,6,4,0,341,1,5,4,2,1,4,3,27,3,2,2,2,1,1,1
1,3,12,2,3,1154,1,3,3,1,1,1,1,30,3,1,1,3,1,1,1
1,1,18,2,6,1748,5,4,4,2,1,4,3,25,3,2,1,3,1,2,1
1,4,36,1,3,2138,1,3,2,3,1,1,4,29,1,2,1,3,1,1,1
0,1,24,2,2,5865,1,3,2,3,1,4,3,38,3,2,2,3,1,1,1
1,4,30,2,3,4574,2,5,2,4,1,4,3,49,3,2,2,3,1,2,1
1,2,24,3,3,5232,1,5,3,3,1,2,2,26,3,1,1,4,1,2,1
1,4,9,2,0,2406,1,3,2,2,1,1,1,50,3,2,1,3,1,2,1
1,3,6,4,2,608,1,3,4,3,1,4,1,35,3,2,2,2,1,1,1
1,1,18,0,9,1111,1,2,4,1,1,4,4,47,3,2,1,4,1,1,1
1,4,15,4,0,1413,5,3,4,4,1,2,3,59,3,2,1,3,1,2,1
1,4,24,3,0,3914,1,3,4,3,1,2,3,26,3,2,1,3,1,2,1
0,2,12,2,3,2511,5,4,3,2,1,3,2,38,3,1,1,3,1,2,1
0,1,24,2,6,1835,5,4,4,3,1,3,3,35,3,2,3,3,2,1,1
0,2,24,3,3,2392,1,4,2,2,1,2,1,28,3,1,2,2,1,1,1
0,2,6,3,0,749,5,5,2,2,1,2,1,30,3,1,2,3,1,1,1
1,4,12,3,1,3427,2,2,4,1,3,4,1,48,3,1,1,4,1,2,1
0,1,12,4,0,2992,1,1,4,4,1,2,2,35,3,2,1,3,1,1,1
1,4,7,1,0,3254,1,2,2,3,1,4,2,39,3,2,1,2,2,1,1
1,1,48,4,3,1892,1,5,4,4,1,4,2,43,3,2,3,4,2,2,1
0,1,12,4,0,1308,5,4,4,3,3,2,4,45,3,2,1,4,1,1,1
1,1,12,2,9,6873,1,5,1,3,1,4,3,40,2,2,2,3,1,1,1
1,4,30,2,1,3029,1,4,4,2,1,4,2,25,3,2,1,2,1,1,1
0,1,48,0,0,1331,1,4,4,3,1,4,3,30,2,1,1,3,1,1,1
0,1,36,2,0,3590,1,2,2,3,1,4,3,26,3,2,1,3,1,2,1
1,2,21,3,1,9763,5,3,1,2,1,4,4,65,3,3,2,3,1,2,2
1,3,42,2,3,3606,1,3,3,2,1,2,2,29,3,2,1,2,1,1,1
1,1,12,2,0,1268,1,2,4,3,1,4,3,46,3,2,1,2,1,2,1
1,2,6,2,9,260,1,3,4,4,1,2,1,28,1,2,2,3,1,2,1
1,4,24,2,3,2670,4,3,2,1,3,3,3,49,3,2,2,3,1,1,1
1,4,8,4,2,1332,1,5,3,2,1,4,3,64,3,2,2,3,1,1,1
1,2,24,2,2,1245,1,5,4,3,1,4,3,47,3,2,2,3,1,2,1
1,4,20,2,6,11011,5,5,4,3,1,4,4,59,3,3,2,3,2,2,1
1,2,15,2,3,1014,1,1,4,4,1,2,1,29,3,2,2,3,1,1,1
1,1,15,2,3,3596,2,4,2,2,1,4,4,61,3,3,1,3,1,2,1
1,4,15,4,5,1361,2,1,2,3,1,1,1,29,3,1,2,2,1,1,1
1,1,12,3,10,2033,1,3,3,3,1,3,3,49,2,2,2,3,1,2,1
1,2,20,4,6,1264,1,2,4,3,1,2,1,25,3,1,2,3,1,2,1
1,4,12,3,0,2186,1,1,4,3,1,4,3,28,3,1,1,3,1,2,1
1,2,12,2,3,4272,1,1,1,3,1,4,2,36,3,2,1,3,2,1,1
0,4,18,4,2,1490,1,5,4,4,1,2,2,35,3,2,2,3,1,2,1
1,4,24,3,3,1330,2,2,4,3,1,1,1,30,3,2,1,3,1,1,1
1,2,12,2,6,3160,1,4,4,1,1,4,3,37,3,2,1,4,1,1,1
1,4,18,2,4,1258,1,5,4,1,1,4,2,30,1,2,1,3,1,1,1
1,2,21,2,3,6445,1,4,2,4,1,2,3,29,3,2,1,3,1,1,1
1,3,12,4,3,1134,1,5,3,2,1,4,2,30,3,2,2,3,1,1,1
0,1,24,2,9,5084,1,3,1,3,1,4,2,48,3,2,2,3,1,2,1
0,2,24,1,1,7416,5,3,2,2,1,2,2,39,3,2,1,2,2,1,2
1,4,48,2,3,2034,5,2,4,1,1,4,4,20,3,2,1,3,1,1,1
1,1,12,3,3,2234,5,3,1,3,1,4,2,45,3,2,1,2,1,1,1
0,1,18,4,3,763,1,5,4,3,1,4,3,32,1,3,3,3,1,1,1
1,4,12,4,0,1442,5,2,3,3,1,4,1,35,3,2,2,1,1,2,1
0,4,18,2,3,4119,3,5,3,4,1,4,2,65,3,2,1,3,1,2,1
1,2,48,2,1,3621,2,1,4,3,1,1,3,19,3,2,1,3,1,2,1
0,1,24,1,0,9034,2,4,1,3,1,4,2,42,3,2,1,4,1,1,1
1,2,24,2,6,3620,5,5,4,3,1,4,3,60,3,2,2,3,1,2,1
0,1,24,2,3,1410,1,3,4,3,1,4,1,33,3,1,1,4,1,2,1
1,2,12,2,3,2747,1,3,4,2,1,4,3,63,2,2,2,3,1,2,1
1,4,24,4,3,3832,5,2,4,3,1,1,3,43,2,3,1,3,2,2,1
1,2,48,2,1,4151,2,3,4,3,1,4,3,36,3,2,1,3,1,1,1
0,4,24,4,2,1980,5,3,4,2,1,4,3,29,3,2,2,3,1,1,1
0,2,24,1,2,2401,1,2,4,3,1,3,2,21,3,2,2,2,1,2,1
1,1,18,2,3,1317,1,4,4,2,1,4,2,36,3,2,2,2,1,1,1
1,1,24,3,2,3967,1,3,4,2,1,2,2,31,1,2,2,3,1,2,1
1,4,6,4,2,338,1,3,2,3,1,2,1,23,3,2,2,3,1,2,1
0,4,12,4,2,746,1,4,4,2,1,4,2,32,3,2,1,2,1,1,1
0,1,8,0,3,1781,5,3,1,2,1,3,2,42,1,2,1,2,1,1,1
0,1,30,4,0,7678,2,3,2,3,1,4,4,33,3,2,1,4,1,2,1
1,1,60,2,9,4969,1,3,3,1,2,3,1,21,3,1,1,2,1,1,1
1,2,9,2,3,622,1,1,4,3,3,3,2,22,3,2,2,1,1,1,1
1,1,18,3,1,1165,1,3,4,2,1,4,1,38,3,2,1,2,1,2,1
1,4,8,2,3,701,1,3,4,3,2,3,2,51,3,2,2,3,1,1,1
1,4,15,2,3,1051,2,4,4,3,1,2,3,28,3,2,2,3,2,1,1
1,4,18,2,0,1865,5,5,3,2,1,1,3,32,1,2,1,1,2,1,1
0,2,24,2,3,2149,3,2,4,2,1,2,4,24,3,2,2,3,1,1,1
0,4,36,1,9,3567,1,3,4,3,1,4,3,33,1,2,1,3,1,2,1
0,1,24,1,3,2900,1,5,4,4,2,2,2,62,2,2,2,3,1,2,1
0,2,12,4,3,833,1,4,2,2,1,4,1,36,3,1,1,3,1,2,1
1,2,24,0,3,4110,4,1,4,3,1,3,3,35,1,3,1,2,1,2,1
0,2,45,2,6,13582,1,1,4,1,1,3,4,24,3,1,2,4,1,2,1
1,1,12,2,3,2422,5,3,3,2,1,4,3,30,3,2,1,2,1,1,1
